,Unnamed: 0,exposure,code,category,midcategory,subcategory,month,hour,repeat,sex,installment,price_log,holiday,count_log,pred_revenue
1454,1454,20,202460,주방,밥솥,10인용,6,10,2,무관,무관,12.29225492891667,0,71.41568373354428,15568619.053912673
1455,1455,20,202459,주방,밥솥,6인용,6,10,2,무관,무관,12.245298166364204,0,37.296178228056,7757605.071435636
1456,1456,20,202460,주방,밥솥,10인용,6,11,3,무관,무관,12.29225492891667,0,89.77171788171543,19570234.498213988
1457,1457,20,202459,주방,밥솥,6인용,6,11,3,무관,무관,12.245298166364204,0,55.09244072824884,11459227.67147574
1458,1458,20,201809,생활용품,냉풍기,냉풍기,6,11,1,무관,무관,11.842236406331557,0,55.484135937257115,7712294.895278754
1459,1459,20,201809,생활용품,냉풍기,냉풍기,6,11,2,무관,무관,11.842236406331557,0,91.07110365966673,12658883.4086937
1460,1460,20,201809,생활용품,냉풍기,냉풍기,6,12,3,무관,무관,11.842236406331557,0,116.04792696436675,16130661.848047009
1461,1461,20,200150,주방,텀블러,텀블러,6,12,1,무관,일시불,10.835671318412194,0,311.82945761707765,15840936.446947522
1462,1462,20,200149,주방,텀블러,텀블러,6,12,1,무관,무이자,10.911463720944793,0,247.37100847137432,13555931.264231307
1463,1463,20,200150,주방,텀블러,텀블러,6,12,2,무관,일시불,10.835671318412194,0,482.2334512005162,24497459.32098619
1464,1464,20,200149,주방,텀블러,텀블러,6,12,2,무관,무이자,10.911463720944793,0,412.2619385360096,22591954.231773317
1465,1465,20,200150,주방,텀블러,텀블러,6,13,3,무관,일시불,10.835671318412194,0,542.6478152321496,27566509.01379316
1466,1466,20,200149,주방,텀블러,텀블러,6,13,3,무관,무이자,10.911463720944793,0,453.442537173254,24848651.03709431
1467,1467,20,200323,생활용품,침구,슈퍼킹,6,14,1,무관,무관,11.511934974596555,0,70.00686596823803,6993685.9102269765
1468,1468,20,200321,생활용품,침구,킹,6,14,1,무관,무관,11.40646434386837,0,61.44306380322432,5523731.435909871
1469,1469,20,200322,생활용품,침구,퀸,6,14,1,무관,무관,11.2885436473206,0,75.05274676039019,5996714.466155163
1470,1470,20,200324,생활용품,침구,슈퍼싱글,6,14,1,무관,무관,11.154835234271214,0,60.160055498111,4205187.879317956
1471,1471,20,200323,생활용품,침구,슈퍼킹,6,14,2,무관,무관,11.511934974596555,0,118.35673818652327,11823838.144833669
1472,1472,20,200321,생활용품,침구,킹,6,14,2,무관,무관,11.40646434386837,0,124.17677808979417,11163492.350272505
1473,1473,20,200322,생활용품,침구,퀸,6,14,2,무관,무관,11.2885436473206,0,156.33498008030912,12491164.908416672
1474,1474,20,200324,생활용품,침구,슈퍼싱글,6,14,2,무관,무관,11.154835234271214,0,185.99436706703005,13001006.257985393
1475,1475,20,200323,생활용품,침구,슈퍼킹,6,15,3,무관,무관,11.511934974596555,0,194.66906021813318,19447439.115791496
1476,1476,20,200321,생활용품,침구,킹,6,15,3,무관,무관,11.40646434386837,0,179.26901290874073,16116284.260495804
1477,1477,20,200322,생활용품,침구,퀸,6,15,3,무관,무관,11.2885436473206,0,215.60067351412184,17226493.813778296
1478,1478,20,200324,생활용품,침구,슈퍼싱글,6,15,3,무관,무관,11.154835234271214,0,311.6632896628358,21785263.94743221
1479,1479,20,200251,가전,에어컨,인버터,6,15,1,무관,무관,13.591117476312087,0,4.741690316477611,3788610.5628656237
1480,1480,20,200251,가전,에어컨,인버터,6,15,2,무관,무관,13.591117476312087,0,7.3819553024076905,5898182.286623764
1481,1481,20,200251,가전,에어컨,인버터,6,16,3,무관,무관,13.591117476312087,0,18.79624375958287,15018198.763906762
1482,1482,20,201242,생활용품,청소기,로봇청소기(셰),6,16,1,무관,무관,12.464587201678082,0,58.582357722929174,15172830.650238656
1483,1483,20,201242,생활용품,청소기,로봇청소기(셰),6,16,2,무관,무관,12.464587201678082,0,104.39776073550291,27039020.030495256
1484,1484,20,201242,생활용품,청소기,로봇청소기(셰),6,17,3,무관,무관,12.464587201678082,0,164.0424112394047,42486984.51100581
1485,1485,20,201632,농수축,수산물,반건조우럭,6,17,1,무관,무관,10.594156665220533,0,826.2066921654066,32965647.017399706
1486,1486,20,201632,농수축,수산물,반건조우럭,6,17,2,무관,무관,10.594156665220533,0,980.8264500008793,39134975.35503506
1487,1487,20,201632,농수축,수산물,반건조우럭,6,18,3,무관,무관,10.594156665220533,0,1242.9339403364147,49593064.21942292
1488,1488,20,201574,농수축,수산물,오징어,6,18,1,무관,무관,10.734242182303687,0,735.6563951721851,33766628.53840322
1489,1489,20,201574,농수축,수산물,오징어,6,18,2,무관,무관,10.734242182303687,0,1142.1242404274428,52423502.635619506
1490,1490,20,201574,농수축,수산물,오징어,6,19,3,무관,무관,10.734242182303687,0,1401.4124281604327,64324830.45256372
1491,1491,20,201331,속옷,속옷,드로즈,6,19,1,무관,무관,10.817796321618971,0,325.4617643073055,16240542.03893455
1492,1492,20,201333,속옷,속옷,트렁크,6,19,1,무관,무관,10.817796321618971,0,198.5880526918133,9909543.829321487
1493,1493,20,201332,속옷,속옷,런닝,6,19,1,무관,무관,10.817796321618971,0,428.74496555753154,21394373.78132083
1494,1494,20,201331,속옷,속옷,드로즈,6,19,2,무관,무관,10.817796321618971,0,565.0079315372845,28193895.783710506
1495,1495,20,201333,속옷,속옷,트렁크,6,19,2,무관,무관,10.817796321618971,0,321.53118719167037,16044406.240864357
1496,1496,20,201332,속옷,속옷,런닝,6,19,2,무관,무관,10.817796321618971,0,543.1727999081693,27104322.715417653
1497,1497,20,201331,속옷,속옷,드로즈,6,20,3,무관,무관,10.817796321618971,0,677.2416011903089,33794355.89939642
1498,1498,20,201333,속옷,속옷,트렁크,6,20,3,무관,무관,10.817796321618971,0,390.65404684128356,19493636.937380057
1499,1499,20,201332,속옷,속옷,런닝,6,20,3,무관,무관,10.817796321618971,0,607.8744220905664,30332933.662319273
1500,1500,20,200425,가전,세탁기,세탁기,6,20,1,무관,무관,13.122165357799739,0,46.34978308379363,23170256.563588392
1501,1501,20,200425,가전,세탁기,세탁기,6,20,2,무관,무관,13.122165357799739,0,96.0564326767168,48018610.69509064
1502,1502,20,200425,가전,세탁기,세탁기,6,21,3,무관,무관,13.122165357799739,0,125.85755727404981,62916192.88129738
1503,1503,20,200484,가전,냉장고,냉장고,6,21,1,무관,무이자,14.22030944419592,0,11.034280053818513,16540385.800673947
1504,1504,20,200551,가전,냉장고,냉장고,6,21,1,무관,일시불,14.122260428968186,0,13.591788637951954,18471240.75897676
1505,1505,20,200484,가전,냉장고,냉장고,6,21,2,무관,무이자,14.22030944419592,0,18.948019047845648,28403080.552720618
1506,1506,20,200551,가전,냉장고,냉장고,6,21,2,무관,일시불,14.122260428968186,0,29.601997711596038,40229114.89005914
1507,1507,20,200484,가전,냉장고,냉장고,6,22,3,무관,무이자,14.22030944419592,0,21.09398661854842,31619885.94120407
1508,1508,20,200551,가전,냉장고,냉장고,6,22,3,무관,일시불,14.122260428968186,0,33.70398502527041,45803715.649342634
1509,1509,20,201952,속옷,상의,셔츠,6,22,1,무관,무관,11.141876276228,0,242.7885649385707,16752410.98076137
1510,1510,20,201952,속옷,상의,셔츠,6,22,2,무관,무관,11.141876276228,0,456.54244947656184,31501429.013882753
1511,1511,20,201952,속옷,상의,셔츠,6,23,3,무관,무관,11.141876276228,0,476.19611313774675,32857531.80650451
1512,1512,20,202278,속옷,속옷,속옷,6,1,1,무관,무관,11.154835234271214,0,146.00053738879416,10205437.563476706
1513,1513,15,202278,속옷,속옷,속옷,6,1,2,무관,무관,11.154835234271214,0,179.8918817462215,12574442.534060875
1514,1514,20,202278,속옷,속옷,속옷,6,2,3,무관,무관,11.154835234271214,0,446.05487828778064,31179235.992315847
1515,1515,20,200304,의류,원피스,원피스,6,6,1,무관,무관,10.998777662206932,0,150.22161600394745,8983252.637036053
1516,1516,20,200304,의류,원피스,원피스,6,6,2,무관,무관,10.998777662206932,0,293.4555931603983,17548644.47099181
1517,1517,20,200304,의류,원피스,원피스,6,7,3,무관,무관,10.998777662206932,0,661.4623351288031,39555447.64070241
1518,1518,20,200968,속옷,속옷,속옷,6,7,1,무관,무관,11.277215789596891,0,176.05091084291644,13908021.956590386
1519,1519,20,200968,속옷,속옷,속옷,6,7,2,무관,무관,11.277215789596891,0,273.0537975390757,21571250.00558696
1520,1520,20,200968,속옷,속옷,속옷,6,8,3,무관,무관,11.277215789596891,0,391.5478920217739,30932283.46972011
1521,1521,20,201036,생활용품,세탁용품,섬유유연제,6,8,1,무관,무관,10.33854382482173,0,311.442164289843,9623562.876556147
1522,1522,20,201036,생활용품,세탁용품,섬유유연제,6,8,2,무관,무관,10.33854382482173,0,493.6456124422767,15253649.424466347
1523,1523,20,201036,생활용품,세탁용품,섬유유연제,6,9,3,무관,무관,10.33854382482173,0,629.9297123655639,19464828.112095922
1524,1524,20,201344,주방,도구,도구,6,9,1,무관,무관,10.817796321618971,0,372.7457615788912,18600013.502786674
1525,1525,20,201344,주방,도구,도구,6,9,2,무관,무관,10.817796321618971,0,659.1713203517407,32892648.885551874
1526,1526,20,201344,주방,도구,도구,6,10,3,무관,무관,10.817796321618971,0,746.629483461158,37256811.22471179
1527,1527,20,201578,농수축,간편식,다시마국수,6,10,1,무관,무관,10.594156665220533,0,720.8217115159292,28760786.28948556
1528,1528,20,201578,농수축,간편식,다시마국수,6,10,2,무관,무관,10.594156665220533,0,983.2993809482577,39233645.299835466
1529,1529,20,201578,농수축,간편식,다시마국수,6,11,3,무관,무관,10.594156665220533,0,1172.7300587618076,46791929.3445961
1530,1530,20,202359,농수축,수산물,꽃게,6,11,1,무관,무관,10.594156665220533,0,979.4745326141972,39081033.851306446
1531,1531,20,202359,농수축,수산물,꽃게,6,11,2,무관,무관,10.594156665220533,0,1878.0454803637228,74934014.6665125
1532,1532,20,202359,농수축,수산물,꽃게,6,12,3,무관,무관,10.594156665220533,0,1369.4074674118774,54639357.949733876
1533,1533,20,202259,이미용,자외선차단,선스틱,6,12,1,무관,무관,10.594156665220533,0,532.3277934486275,21239878.958600227
1534,1534,20,202259,이미용,자외선차단,선스틱,6,12,2,무관,무관,10.594156665220533,0,841.7539589402342,33585982.961715326
1535,1535,20,202259,이미용,자외선차단,선스틱,6,13,3,무관,무관,10.594156665220533,0,1076.533954628811,42953704.78968953
1536,1536,20,200326,침구,커튼,슈퍼특대형,6,13,1,무관,무관,11.917730355182512,0,19.983903762553897,2995587.174006824
1537,1537,20,200328,침구,커튼,특대형,6,13,1,무관,무관,11.694421681264396,0,48.71331631141107,5840726.625738192
1538,1538,20,200325,침구,커튼,대형,6,13,1,무관,무관,11.511934974596555,0,44.37014231595474,4432577.217363876
1539,1539,20,200327,침구,커튼,중형,6,13,1,무관,무관,11.2885436473206,0,39.424533190537886,3150020.20192397
1540,1540,20,200326,침구,커튼,슈퍼특대형,6,13,2,무관,무관,11.917730355182512,0,13.206177087037457,1979605.9453469112
1541,1541,20,200328,침구,커튼,특대형,6,13,2,무관,무관,11.694421681264396,0,85.64735867602896,10269118.30525588
1542,1542,20,200325,침구,커튼,대형,6,13,2,무관,무관,11.511934974596555,0,116.71704683064095,11660032.978381027
1543,1543,20,200327,침구,커튼,중형,6,13,2,무관,무관,11.2885436473206,0,111.10656454565388,8877414.507197727
1544,1544,20,200326,침구,커튼,슈퍼특대형,6,14,3,무관,무관,11.917730355182512,0,12.773726848912963,1914781.6546520498
1545,1545,20,200328,침구,커튼,특대형,6,14,3,무관,무관,11.694421681264396,0,139.06378861970197,16673748.25550228
1546,1546,20,200325,침구,커튼,대형,6,14,3,무관,무관,11.511934974596555,0,160.64013681136754,16047949.66745561
1547,1547,20,200327,침구,커튼,중형,6,14,3,무관,무관,11.2885436473206,0,175.4090162911318,14015180.4016614
1548,1548,20,201410,의류,하의,하의,6,14,1,무관,무관,10.571342565808699,0,457.8060839924404,17854437.275705174
1549,1549,20,201410,의류,하의,하의,6,14,2,무관,무관,10.571342565808699,0,618.940535651922,24138680.89042496
1550,1550,20,201410,의류,하의,하의,6,15,3,무관,무관,10.571342565808699,0,770.0560124593163,30032184.485913336
1551,1551,20,200370,생활용품,에어컨,에어컨,6,15,1,무관,무관,12.818554633046093,0,11.124873441119078,4105078.299772941
1552,1552,20,200370,생활용품,에어컨,에어컨,6,15,2,무관,무관,12.818554633046093,0,33.33922350781477,12302173.474383654
1553,1553,20,200370,생활용품,에어컨,에어컨,6,16,3,무관,무관,12.818554633046093,0,45.048655648208474,16622953.934188932
1554,1554,20,200266,주방,그릴레인지,프리미엄형(버),6,16,1,무관,무이자,11.767575435251748,0,30.852171467769633,3979930.1193422857
1555,1555,20,200270,주방,그릴레인지,프리미엄형(버),6,16,1,무관,일시불,11.686887175419702,0,112.61222475872653,13400854.746288449
1556,1556,20,200266,주방,그릴레인지,프리미엄형(버),6,16,2,무관,무이자,11.767575435251748,0,89.23714976020317,11511592.319066217
1557,1557,20,200270,주방,그릴레인지,프리미엄형(버),6,16,2,무관,일시불,11.686887175419702,0,226.996477396325,27012580.810162656
1558,1558,20,200266,주방,그릴레인지,프리미엄형(버),6,17,3,무관,무이자,11.767575435251748,0,102.04117145470448,13163311.117656888
1559,1559,20,200270,주방,그릴레인지,프리미엄형(버),6,17,3,무관,일시불,11.686887175419702,0,318.4726384039274,37898243.97006734
1560,1560,10,201121,농수축,농산물,초당옥수수,6,17,1,무관,무관,10.33854382482173,0,730.5316179127315,22573426.9935034
1561,1561,10,201121,농수축,농산물,초당옥수수,6,17,2,무관,무관,10.33854382482173,0,1057.8825606084342,32688571.122800615
1562,1562,10,201121,농수축,농산물,초당옥수수,6,17,3,무관,무관,10.33854382482173,0,989.7948849916023,30584661.946240507
1563,1563,10,201121,농수축,농산물,초당옥수수,6,17,4,무관,무관,10.33854382482173,0,983.1254111501855,30378575.20454073
1564,1564,10,201121,농수축,농산물,초당옥수수,6,18,5,무관,무관,10.33854382482173,0,915.0891381617075,28276254.369196758
1565,1565,10,201121,농수축,농산물,초당옥수수,6,18,6,무관,무관,10.33854382482173,0,1070.8817491718935,33090246.049411505
1566,1566,20,202247,농수축,김치,김치1,6,19,1,무관,무관,10.61890979160975,0,553.9190055927198,22655287.328742243
1567,1567,20,202246,농수축,김치,김치2,6,19,1,무관,무관,10.734242182303687,0,367.99044384927726,16890761.37268179
1568,1568,20,202247,농수축,김치,김치1,6,19,2,무관,무관,10.61890979160975,0,922.4836196786182,37729580.04485549
1569,1569,20,202246,농수축,김치,김치2,6,19,2,무관,무관,10.734242182303687,0,684.8573412558187,31434951.96364201
1570,1570,20,202247,농수축,김치,김치1,6,20,3,무관,무관,10.61890979160975,0,1062.014511094666,43436393.50377185
1571,1571,20,202246,농수축,김치,김치2,6,20,3,무관,무관,10.734242182303687,0,793.4011682359254,36417113.622028895
1572,1572,20,202071,농수축,농산물,쌀,6,20,1,무관,무관,11.065090289695444,0,693.0117844547506,44283453.02665857
1573,1573,20,202071,농수축,농산물,쌀,6,20,2,무관,무관,11.065090289695444,0,814.0448128258687,52017463.53957302
1574,1574,20,202071,농수축,농산물,쌀,6,21,3,무관,무관,11.065090289695444,0,973.6858249040254,62218524.211367235
1575,1575,20,200420,가전,TV,75인치,6,21,1,무관,무관,14.727793670047236,0,3.3016845712477125,8221194.582406806
1576,1576,20,200417,가전,TV,65인치,6,21,1,무관,무관,14.36939624590319,0,4.1320641228698625,7189791.573793554
1577,1577,20,200414,가전,TV,55인치,6,21,1,무관,무관,14.108180918195472,0,4.881864965033291,6541699.0531446105
1578,1578,20,200420,가전,TV,75인치,6,21,2,무관,무관,14.727793670047236,0,4.882664292621693,12157834.088628018
1579,1579,20,200417,가전,TV,65인치,6,21,2,무관,무관,14.36939624590319,0,8.01635759752742,13948462.219697699
1580,1580,20,200414,가전,TV,55인치,6,21,2,무관,무관,14.108180918195472,0,7.017002464380087,9402783.30226932
1581,1581,20,200420,가전,TV,75인치,6,22,3,무관,무관,14.727793670047236,0,7.32950498015384,18250467.400583066
1582,1582,20,200417,가전,TV,65인치,6,22,3,무관,무관,14.36939624590319,0,11.847559918390006,20614754.257998593
1583,1583,20,200414,가전,TV,55인치,6,22,3,무관,무관,14.108180918195472,0,8.930486833632576,11966852.357067654
1584,1584,10,200273,속옷,속옷,드로즈,6,22,1,무관,일시불,11.502885230075815,0,243.57808897164952,24114230.808193356
1585,1585,10,200272,속옷,속옷,드로즈,6,22,1,무관,무이자,11.686887175419702,0,30.531329473046494,3633228.2072925307
1586,1586,10,200274,속옷,속옷,드로즈,6,22,1,무관,무관,11.686887175419702,0,217.01604138148744,25824908.924396988
1587,1587,10,200273,속옷,속옷,드로즈,6,22,2,무관,일시불,11.502885230075815,0,52.44452861740117,5192008.333122727
1588,1588,10,200272,속옷,속옷,드로즈,6,22,2,무관,무이자,11.686887175419702,0,54.12499540863453,6440874.453627505
1589,1589,10,200274,속옷,속옷,드로즈,6,22,2,무관,무관,11.686887175419702,0,52.05033774788636,6193990.191998473
1590,1590,10,200273,속옷,속옷,드로즈,6,22,3,무관,일시불,11.502885230075815,0,73.00693457131709,7227686.522560407
1591,1591,10,200272,속옷,속옷,드로즈,6,22,3,무관,무이자,11.686887175419702,0,96.80262187425198,11519512.00303598
1592,1592,10,200274,속옷,속옷,드로즈,6,22,3,무관,무관,11.686887175419702,0,72.3986587158559,8615440.387186848
1593,1593,10,200273,속옷,속옷,드로즈,6,22,4,무관,일시불,11.502885230075815,0,71.20220344863057,7049018.141414442
1594,1594,10,200272,속옷,속옷,드로즈,6,22,4,무관,무이자,11.686887175419702,0,85.21223536120127,10140256.007982945
1595,1595,10,200274,속옷,속옷,드로즈,6,22,4,무관,무관,11.686887175419702,0,70.3108178551771,8366987.324766071
1596,1596,10,200273,속옷,속옷,드로즈,6,23,5,무관,일시불,11.502885230075815,0,80.39974934297565,7959575.184954607
1597,1597,10,200272,속옷,속옷,드로즈,6,23,5,무관,무이자,11.686887175419702,0,58.5726088501684,6970140.453170035
1598,1598,10,200274,속옷,속옷,드로즈,6,23,5,무관,무관,11.686887175419702,0,79.49066022595632,9459388.566888796
1599,1599,10,200273,속옷,속옷,드로즈,6,23,6,무관,일시불,11.502885230075815,0,119.37436908856387,11818062.539767848
1600,1600,10,200272,속옷,속옷,드로즈,6,23,6,무관,무이자,11.686887175419702,0,58.5726088501684,6970140.453170035
1601,1601,10,200274,속옷,속옷,드로즈,6,23,6,무관,무관,11.686887175419702,0,118.03000341434797,14045570.406307401
1602,1602,20,202387,의류,하의,하의,6,1,1,남성,무관,10.985309671896763,0,118.98248604739771,7019966.676796461
1603,1603,16,202387,의류,하의,하의,6,1,2,남성,무관,10.985309671896763,0,213.63434243395105,12604426.203603106
1604,1604,20,202387,의류,하의,하의,6,2,3,남성,무관,10.985309671896763,0,311.5137194247813,18379309.446062088
1605,1605,20,201253,속옷,속옷,드로즈,6,6,1,무관,무관,10.817796321618971,0,198.37481244071122,9898903.140791493
1606,1606,20,201252,속옷,속옷,트렁크,6,6,1,남성,무관,10.817796321618971,0,170.1092781012557,8488452.977252662
1607,1607,20,201253,속옷,속옷,드로즈,6,6,2,무관,무관,10.817796321618971,0,350.45177737601216,17487543.691063013
1608,1608,20,201252,속옷,속옷,트렁크,6,6,2,남성,무관,10.817796321618971,0,285.53768684453775,14248330.573542438
1609,1609,20,201253,속옷,속옷,드로즈,6,7,3,무관,무관,10.817796321618971,0,626.2898227857316,31251862.15700802
1610,1610,20,201252,속옷,속옷,트렁크,6,7,3,남성,무관,10.817796321618971,0,367.4675219633014,18336629.345968746
1611,1611,20,200221,생활용품,통증패치,통증패치1,6,7,1,무관,무관,11.169039816793111,0,56.85256716867253,4030847.0122588924
1612,1612,20,200222,생활용품,통증패치,통증패치2,6,7,1,무관,무관,11.702727307867269,0,46.191931642438234,5584604.535570771
1613,1613,20,200221,생활용품,통증패치,통증패치1,6,7,2,무관,무관,11.169039816793111,0,162.08430912570776,11491777.517012708
1614,1614,20,200222,생활용품,통증패치,통증패치2,6,7,2,무관,무관,11.702727307867269,0,86.34314524801161,10438886.260484582
1615,1615,20,200221,생활용품,통증패치,통증패치1,6,8,3,무관,무관,11.169039816793111,0,307.1276336247251,21775349.223993063
1616,1616,20,200222,생활용품,통증패치,통증패치2,6,8,3,무관,무관,11.702727307867269,0,144.32752805830683,17449198.14224926
1617,1617,20,202239,이미용,기초세트,기초세트,6,8,1,무관,무관,10.985309671896763,0,442.8067157847806,26125596.23130204
1618,1618,20,202239,이미용,기초세트,기초세트,6,8,2,무관,무관,10.985309671896763,0,706.0101281999152,41654597.56379498
1619,1619,20,202239,이미용,기초세트,기초세트,6,9,3,무관,무관,10.985309671896763,0,691.8737338648483,40820550.29802603
1620,1620,20,201385,주방,밥솥,10인용,6,9,1,무관,무관,12.250094315624494,0,39.1874640825049,8190179.993243505
1621,1621,20,201386,주방,밥솥,6인용,6,9,1,무관,무관,12.149507585033074,0,14.141560159599534,2672754.8701643148
1622,1622,20,201385,주방,밥솥,10인용,6,9,2,무관,무관,12.250094315624494,0,79.71495431140632,16660425.45108388
1623,1623,20,201386,주방,밥솥,6인용,6,9,2,무관,무관,12.149507585033074,0,24.800004573676297,4687200.864424826
1624,1624,20,201385,주방,밥솥,10인용,6,10,3,무관,무관,12.250094315624494,0,87.32720398131275,18251385.63209432
1625,1625,20,201386,주방,밥솥,6인용,6,10,3,무관,무관,12.149507585033074,0,40.70361286073457,7692982.830678843
1626,1626,20,200021,농수축,김치,김치,6,10,1,무관,무관,10.305647203635566,0,684.3174862038762,20461092.837495897
1627,1627,20,200021,농수축,김치,김치,6,10,2,무관,무관,10.305647203635566,0,1092.0154160279624,32651260.93923607
1628,1628,20,200021,농수축,김치,김치,6,11,3,무관,무관,10.305647203635566,0,1348.2992126072231,40314146.45695597
1629,1629,20,201410,의류,하의,하의,6,11,1,무관,무관,10.571342565808699,0,509.5876642749147,19873918.906721674
1630,1630,20,201410,의류,하의,하의,6,11,2,무관,무관,10.571342565808699,0,732.8773323974892,28582215.96350208
1631,1631,20,201410,의류,하의,하의,6,12,3,무관,무관,10.571342565808699,0,771.6797719542969,30095511.10621758
1632,1632,20,201120,농수축,농산물,감귤1,6,12,1,무관,무관,10.61890979160975,0,485.9288370759114,19874489.43640478
1633,1633,20,201119,농수축,농산물,감귤2,6,12,1,무관,무관,10.122663242288953,0,603.1176316913029,15017629.02911345
1634,1634,20,201120,농수축,농산물,감귤1,6,12,2,무관,무관,10.61890979160975,0,774.705953352256,31685473.492107276
1635,1635,20,201119,농수축,농산물,감귤2,6,12,2,무관,무관,10.122663242288953,0,958.539754168908,23867639.87880582
1636,1636,20,201120,농수축,농산물,감귤1,6,13,3,무관,무관,10.61890979160975,0,920.6740694672013,37655569.44120854
1637,1637,20,201119,농수축,농산물,감귤2,6,13,3,무관,무관,10.122663242288953,0,1097.3393571172223,27323749.99221885
1638,1638,20,200651,속옷,보정속옷,보정속옷,6,13,1,무관,무관,10.594156665220533,0,456.3699038923133,18209159.16530329
1639,1639,20,200651,속옷,보정속옷,보정속옷,6,13,2,무관,무관,10.594156665220533,0,1062.0513417648372,42375848.53641698
1640,1640,20,200651,속옷,보정속옷,보정속옷,6,14,3,무관,무관,10.594156665220533,0,980.1431527024313,39107711.79282699
1641,1641,20,201809,생활용품,냉풍기,냉풍기,6,14,1,무관,무관,11.842236406331557,0,52.240066674469304,7261369.267751247
1642,1642,20,201809,생활용품,냉풍기,냉풍기,6,14,2,무관,무관,11.842236406331557,0,87.3207557263782,12137585.045966592
1643,1643,20,201809,생활용품,냉풍기,냉풍기,6,15,3,무관,무관,11.842236406331557,0,115.20471165222646,16013454.919659508
1644,1644,20,200044,생활용품,청소기,청소기,6,15,1,무관,무관,12.464587201678082,0,52.78554226306183,13671455.446133014
1645,1645,20,200045,생활용품,청소기,청소기거치대,6,15,1,무관,무관,11.141876276228,0,175.5056831311855,12109892.136051795
1646,1646,20,200044,생활용품,청소기,청소기,6,15,2,무관,무관,12.464587201678082,0,90.6004130832474,23465506.98856108
1647,1647,20,200045,생활용품,청소기,청소기거치대,6,15,2,무관,무관,11.141876276228,0,306.6104006976959,21156117.64814101
1648,1648,20,200044,생활용품,청소기,청소기,6,16,3,무관,무관,12.464587201678082,0,123.16075540314296,31898635.649414025
1649,1649,20,200045,생활용품,청소기,청소기거치대,6,16,3,무관,무관,11.141876276228,0,454.91376800739397,31389049.99251017
1650,1650,20,202186,농수축,축산물,오리,6,16,1,무관,무관,10.594156665220533,0,617.3764810119758,24633321.59237782
1651,1651,20,202186,농수축,축산물,오리,6,16,2,무관,무관,10.594156665220533,0,916.2178268945934,36557091.293094255
1652,1652,20,202186,농수축,축산물,오리,6,17,3,무관,무관,10.594156665220533,0,1055.3008185012516,42106502.658199914
1653,1653,20,201501,농수축,간편식,양념닭발,6,17,1,무관,무관,10.594156665220533,0,870.306065874615,34725212.02839712
1654,1654,20,201501,농수축,간편식,양념닭발,6,17,2,무관,무관,10.594156665220533,0,1156.9251704071876,46161314.29924676
1655,1655,20,201501,농수축,간편식,양념닭발,6,18,3,무관,무관,10.594156665220533,0,1172.4802061082294,46781960.22371832
1656,1656,20,201269,생활용품,선풍기,써큘레이터1,6,18,1,무관,무관,11.287291314687705,0,72.73828372058901,5804515.040903006
1657,1657,20,201271,생활용품,선풍기,써큘레이터2,6,18,1,무관,무관,10.815790343132422,0,331.46949641779145,16507180.921606004
1658,1658,20,201269,생활용품,선풍기,써큘레이터1,6,18,2,무관,무관,11.287291314687705,0,164.10976420610552,13095959.183647228
1659,1659,20,201271,생활용품,선풍기,써큘레이터2,6,18,2,무관,무관,10.815790343132422,0,483.6508178063823,24085810.726757824
1660,1660,20,201269,생활용품,선풍기,써큘레이터1,6,19,3,무관,무관,11.287291314687705,0,241.3331424250135,19258384.765516087
1661,1661,20,201271,생활용품,선풍기,써큘레이터2,6,19,3,무관,무관,10.815790343132422,0,618.8332747897597,30817897.084530015
1662,1662,20,201950,속옷,속옷,속옷,6,19,1,무관,무관,11.767575435251748,0,134.35087302509876,17331262.620237753
1663,1663,20,201950,속옷,속옷,속옷,6,19,2,무관,무관,11.767575435251748,0,285.90465547964,36881700.55687359
1664,1664,20,201950,속옷,속옷,속옷,6,20,3,무관,무관,11.767575435251748,0,389.7998947831976,50284186.42703253
1665,1665,20,200704,가구,소파,3인용,6,20,1,무관,무관,13.457407451830086,0,4.15395707868503,2903615.9980008295
1666,1666,20,200688,가구,소파,3인용,6,20,1,무관,무관,13.52649559761195,0,4.109704553665186,3078168.710695225
1667,1667,20,200708,가구,소파,4인용,6,20,1,무관,무관,13.70903942580019,0,5.224269456843136,4696618.241701977
1668,1668,20,200692,가구,소파,4인용,6,20,1,무관,무관,13.76316513133229,0,5.28004416039335,5010761.90821329
1669,1669,20,200712,가구,소파,6인용,6,20,1,무관,무관,13.99699926803766,0,4.096477374597444,4911676.3721423345
1670,1670,20,200696,가구,소파,6인용,6,20,1,무관,무관,14.037854589747909,0,4.0852998442752675,5102539.505499818
1671,1671,20,200704,가구,소파,3인용,6,20,2,무관,무관,13.457407451830086,0,7.085305277344421,4952628.388863739
1672,1672,20,200688,가구,소파,3인용,6,20,2,무관,무관,13.52649559761195,0,6.476252457647708,4850713.090778133
1673,1673,20,200708,가구,소파,4인용,6,20,2,무관,무관,13.70903942580019,0,12.217605879200736,10983627.685401456
1674,1674,20,200692,가구,소파,4인용,6,20,2,무관,무관,13.76316513133229,0,11.981301642444445,11370255.258679781
1675,1675,20,200712,가구,소파,6인용,6,20,2,무관,무관,13.99699926803766,0,3.5212534026447826,4221982.829771093
1676,1676,20,200696,가구,소파,6인용,6,20,2,무관,무관,14.037854589747909,0,3.2031964521026235,4000792.368676184
