,month,hour,exposure,holiday,category,midcategory,subcategory,repeat,sex,installment,code,count_log,price_log
1307,6,16,20,1,농수축,커피,핸드드립(포트2),1,무관,무관,200317,,11.000448478455008
1308,6,16,20,1,농수축,커피,핸드드립(포트1),1,무관,무관,200316,,10.594156665220533
1309,6,16,20,1,농수축,커피,핸드드립(포트2),2,무관,무관,200317,,11.000448478455008
1310,6,16,20,1,농수축,커피,핸드드립(포트1),2,무관,무관,200316,,10.594156665220533
1311,6,17,20,1,농수축,커피,핸드드립(포트2),3,무관,무관,200317,,11.000448478455008
1312,6,17,20,1,농수축,커피,핸드드립(포트1),3,무관,무관,200316,,10.594156665220533
1313,6,17,20,1,농수축,김치,김치1,1,무관,무관,202247,,10.61890979160975
1314,6,17,20,1,농수축,김치,김치2,1,무관,무관,202246,,10.734242182303689
1315,6,17,20,1,농수축,김치,김치1,2,무관,무관,202247,,10.61890979160975
1316,6,17,20,1,농수축,김치,김치2,2,무관,무관,202246,,10.734242182303689
1317,6,18,20,1,농수축,김치,김치1,3,무관,무관,202247,,10.61890979160975
1318,6,18,20,1,농수축,김치,김치2,3,무관,무관,202246,,10.734242182303689
1319,6,18,20,1,가전,세탁기,세탁기,1,무관,무관,200425,,13.12216535779974
1320,6,18,20,1,가전,세탁기,세탁기,2,무관,무관,200425,,13.12216535779974
1321,6,19,20,1,가전,세탁기,세탁기,3,무관,무관,200425,,13.12216535779974
1322,6,19,30,1,잡화,가방,버킷백,1,무관,무관,200092,,13.805461232211272
1323,6,19,30,1,잡화,가방,카메라백,1,무관,무관,200079,,13.901689171636098
1324,6,19,30,1,잡화,가방,크로스백,1,무관,무관,200083,,13.989464705423494
1325,6,19,30,1,잡화,가방,크로스백,1,무관,무관,200099,,13.579789490265188
1326,6,19,30,1,잡화,가방,투웨이백,1,무관,무관,200067,,14.397726736475999
1327,6,19,30,1,잡화,지갑,장지갑,1,무관,무관,200064,,13.527829818844937
1328,6,19,30,1,잡화,선글라스,선글라스,1,무관,무관,200060,,13.034626646500051
1329,6,19,30,1,잡화,선글라스,선글라스,1,무관,무관,200059,,11.970356641102999
1330,6,19,30,1,잡화,가방,버킷백,2,무관,무관,200092,,13.805461232211272
1331,6,19,30,1,잡화,가방,카메라백,2,무관,무관,200079,,13.901689171636098
1332,6,19,30,1,잡화,가방,크로스백,2,무관,무관,200083,,13.989464705423494
1333,6,19,30,1,잡화,가방,크로스백,2,무관,무관,200099,,13.579789490265188
1334,6,19,30,1,잡화,가방,투웨이백,1,무관,무관,200067,,14.397726736475999
1335,6,19,30,1,잡화,지갑,장지갑,1,무관,무관,200064,,13.527829818844937
1336,6,19,30,1,잡화,선글라스,선글라스,1,무관,무관,200060,,13.034626646500051
1337,6,19,30,1,잡화,선글라스,선글라스,1,무관,무관,200059,,11.970356641102999
1338,6,20,20,1,가구,소파,3인용,1,무관,무관,200704,,13.457407451830088
1339,6,20,20,1,가구,소파,3인용,1,무관,무관,200688,,13.52649559761195
1340,6,20,20,1,가구,소파,4인용,1,무관,무관,200708,,13.70903942580019
1341,6,20,20,1,가구,소파,4인용,1,무관,무관,200692,,13.76316513133229
1342,6,20,20,1,가구,소파,6인용,1,무관,무관,200712,,13.99699926803766
1343,6,20,20,1,가구,소파,6인용,1,무관,무관,200696,,14.037854589747907
1344,6,20,20,1,가구,소파,3인용,2,무관,무관,200704,,13.457407451830088
1345,6,20,20,1,가구,소파,3인용,2,무관,무관,200688,,13.52649559761195
1346,6,20,20,1,가구,소파,4인용,2,무관,무관,200708,,13.70903942580019
1347,6,20,20,1,가구,소파,4인용,2,무관,무관,200692,,13.76316513133229
1348,6,20,20,1,가구,소파,6인용,2,무관,무관,200712,,13.99699926803766
1349,6,20,20,1,가구,소파,6인용,2,무관,무관,200696,,14.037854589747907
1350,6,21,20,1,가구,소파,3인용,3,무관,무관,200704,,13.457407451830088
1351,6,21,20,1,가구,소파,3인용,3,무관,무관,200688,,13.52649559761195
1352,6,21,20,1,가구,소파,4인용,3,무관,무관,200708,,13.70903942580019
1353,6,21,20,1,가구,소파,4인용,3,무관,무관,200692,,13.76316513133229
1354,6,21,20,1,가구,소파,6인용,3,무관,무관,200712,,13.99699926803766
1355,6,21,20,1,가구,소파,6인용,3,무관,무관,200696,,14.037854589747907
1356,6,21,20,1,가전,냉장고,냉장고,1,무관,무이자,200484,,14.22030944419592
1357,6,21,20,1,가전,냉장고,냉장고,1,무관,일시불,200551,,14.122260428968183
1358,6,21,20,1,가전,냉장고,냉장고,2,무관,무이자,200484,,14.22030944419592
1359,6,21,20,1,가전,냉장고,냉장고,2,무관,일시불,200551,,14.122260428968183
1360,6,22,20,1,가전,냉장고,냉장고,3,무관,무이자,200484,,14.22030944419592
1361,6,22,20,1,가전,냉장고,냉장고,3,무관,일시불,200551,,14.122260428968183
1362,6,22,20,1,생활용품,에어컨,이동식,1,무관,무관,201810,,12.896719202134523
1363,6,22,20,1,생활용품,에어컨,이동식,2,무관,무관,201810,,12.896719202134523
1364,6,23,20,1,생활용품,에어컨,이동식,3,무관,무관,201810,,12.896719202134523
1365,6,0,20,0,농수축,축산물,육포,1,무관,무관,200057,,10.594156665220533
1366,6,0,20,0,농수축,축산물,육포,2,무관,무관,200057,,10.594156665220533
1367,6,1,20,0,농수축,축산물,육포,3,무관,무관,200057,,10.594156665220533
1368,6,6,20,0,잡화,모자,모자,1,여성,무관,200668,,10.305647203635566
1369,6,6,20,0,잡화,모자,모자,2,여성,무관,200668,,10.305647203635566
1370,6,7,20,0,잡화,모자,모자,3,여성,무관,200668,,10.305647203635566
1371,6,7,20,0,이미용,헤어,샴푸,1,무관,무관,200876,,10.998777662206932
1372,6,7,20,0,이미용,헤어,샴푸,2,무관,무관,200876,,10.998777662206932
1373,6,8,20,0,이미용,헤어,샴푸,3,무관,무관,200876,,10.998777662206932
1374,6,8,20,0,속옷,속옷,브라탑,1,무관,무관,202275,,11.288543647320601
1375,6,8,20,0,속옷,속옷,브라탑,2,무관,무관,202275,,11.288543647320601
1376,6,9,20,0,속옷,속옷,브라탑,3,무관,무관,202275,,11.288543647320601
1377,6,9,20,0,농수축,축산물,오리,1,무관,무관,201629,,10.33854382482173
1378,6,9,20,0,농수축,축산물,오리,2,무관,무관,201629,,10.33854382482173
1379,6,10,20,0,농수축,축산물,오리,3,무관,무관,201629,,10.33854382482173
1380,6,10,20,0,농수축,김치,김치,1,무관,무관,200588,,10.33854382482173
1381,6,10,20,0,농수축,김치,김치,2,무관,무관,200588,,10.33854382482173
1382,6,11,20,0,농수축,김치,김치,3,무관,무관,200588,,10.33854382482173
1383,6,11,20,0,주방,믹서,믹서,1,무관,무관,202368,,10.998777662206932
1384,6,11,20,0,주방,믹서,믹서,2,무관,무관,202368,,10.998777662206932
1385,6,12,20,0,주방,믹서,믹서,3,무관,무관,202368,,10.998777662206932
1386,6,12,20,0,생활용품,폴딩선반,폴딩선반1,1,무관,무관,201337,,12.250094315624496
1387,6,12,20,0,생활용품,폴딩선반,폴딩선반2,1,무관,무관,201336,,11.91170829631447
1388,6,12,20,0,생활용품,폴딩선반,폴딩선반3,1,무관,무관,201334,,11.141876276228
1389,6,12,20,0,생활용품,폴딩선반,폴딩선반4,1,무관,무관,201335,,11.39640288460621
1390,6,12,20,0,생활용품,폴딩선반,폴딩선반1,2,무관,무관,201337,,12.250094315624496
1391,6,12,20,0,생활용품,폴딩선반,폴딩선반2,2,무관,무관,201336,,11.91170829631447
1392,6,12,20,0,생활용품,폴딩선반,폴딩선반3,2,무관,무관,201334,,11.141876276228
1393,6,12,20,0,생활용품,폴딩선반,폴딩선반4,2,무관,무관,201335,,11.39640288460621
1394,6,13,20,0,생활용품,폴딩선반,폴딩선반1,3,무관,무관,201337,,12.250094315624496
1395,6,13,20,0,생활용품,폴딩선반,폴딩선반2,3,무관,무관,201336,,11.91170829631447
1396,6,13,20,0,생활용품,폴딩선반,폴딩선반3,3,무관,무관,201334,,11.141876276228
1397,6,13,20,0,생활용품,폴딩선반,폴딩선반4,3,무관,무관,201335,,11.39640288460621
1398,6,13,20,0,생활용품,에어컨,에어컨,1,무관,무관,200370,,12.818554633046093
1399,6,13,20,0,생활용품,에어컨,에어컨,2,무관,무관,200370,,12.818554633046093
1400,6,14,20,0,생활용품,에어컨,에어컨,3,무관,무관,200370,,12.818554633046093
1401,6,14,20,0,이미용,자외선차단,선스틱,1,무관,무관,202259,,10.594156665220533
1402,6,14,20,0,이미용,자외선차단,선스틱,2,무관,무관,202259,,10.594156665220533
1403,6,15,20,0,이미용,자외선차단,선스틱,3,무관,무관,202259,,10.594156665220533
1404,6,15,20,0,주방,용기,용기,1,무관,무관,200280,,11.079076314320059
1405,6,15,20,0,주방,용기,용기,2,무관,무관,200280,,11.079076314320059
1406,6,16,20,0,주방,용기,용기,3,무관,무관,200280,,11.079076314320059
1407,6,16,20,0,농수축,축산물,뒷고기(돈),1,무관,무관,201148,,10.61890979160975
1408,6,16,20,0,농수축,축산물,뒷고기(돈),2,무관,무관,201148,,10.61890979160975
1409,6,17,20,0,농수축,축산물,뒷고기(돈),3,무관,무관,201148,,10.61890979160975
1410,6,17,20,0,농수축,수산물,전복,1,무관,무관,201636,,10.305647203635566
1411,6,17,20,0,농수축,수산물,전복,2,무관,무관,201636,,10.305647203635566
1412,6,18,20,0,농수축,수산물,전복,3,무관,무관,201636,,10.305647203635566
1413,6,19,20,0,이미용,기초세트,기초세트,1,무관,무관,201033,,10.896757843893464
1414,6,19,20,0,이미용,기초세트,기초세트,2,무관,무관,201033,,10.896757843893464
1415,6,20,20,0,이미용,기초세트,기초세트,3,무관,무관,201033,,10.896757843893464
1416,6,20,20,0,주방,가스레인지,3구,1,무관,무관,202226,,12.53897064502647
1417,6,20,20,0,주방,가스레인지,2구,1,무관,무관,202224,,12.296831574998258
1418,6,20,20,0,주방,가스레인지,3구,2,무관,무관,202226,,12.53897064502647
1419,6,20,20,0,주방,가스레인지,2구,2,무관,무관,202224,,12.296831574998258
1420,6,21,20,0,주방,가스레인지,3구,3,무관,무관,202226,,12.53897064502647
1421,6,21,20,0,주방,가스레인지,3구,3,무관,무관,202224,,12.296831574998258
1422,6,21,20,0,가구,침대,슈퍼싱글,1,무관,무관,200722,,13.214032390746006
1423,6,21,20,0,가구,침대,퀸,1,무관,무관,200725,,13.301347705172173
1424,6,21,20,0,가구,침대,킹,1,무관,무관,200728,,13.381647518543097
1425,6,21,20,0,가구,침대,슈퍼싱글,2,무관,무관,200722,,13.214032390746006
1426,6,21,20,0,가구,침대,퀸,2,무관,무관,200725,,13.301347705172173
1427,6,21,20,0,가구,침대,킹,2,무관,무관,200728,,13.381647518543097
1428,6,22,20,0,가구,침대,슈퍼싱글,3,무관,무관,200722,,13.214032390746006
1429,6,22,20,0,가구,침대,퀸,3,무관,무관,200725,,13.301347705172173
1430,6,22,20,0,가구,침대,킹,3,무관,무관,200728,,13.381647518543097
1431,6,22,20,0,생활용품,에어컨,이동식,1,무관,무관,201810,,12.896719202134523
1432,6,22,20,0,생활용품,에어컨,이동식,2,무관,무관,201810,,12.896719202134523
1433,6,23,20,0,생활용품,에어컨,이동식,3,무관,무관,201810,,12.896719202134523
1434,6,1,20,0,의류,라운지웨어,라운지웨어,1,여성,무관,201970,,10.985309671896763
1435,6,1,16,0,의류,라운지웨어,라운지웨어,2,여성,무관,201970,,10.985309671896763
1436,6,2,20,0,의류,라운지웨어,라운지웨어,3,여성,무관,201970,,10.985309671896763
1437,6,6,20,0,의류,원피스,원피스,1,무관,무관,201139,,10.817796321618971
1438,6,6,20,0,의류,원피스,원피스,2,무관,무관,201139,,10.817796321618971
1439,6,7,20,0,의류,원피스,원피스,3,무관,무관,201139,,10.817796321618971
1440,6,7,20,0,생활용품,건조대,대중소,1,무관,무관,201311,,10.591647316585027
1441,6,7,20,0,생활용품,건조대,대형,1,무관,무관,201286,,10.30229722897745
1442,6,7,20,0,생활용품,건조대,대중소,2,무관,무관,201311,,10.591647316585027
1443,6,7,20,0,생활용품,건조대,대형,2,무관,무관,201286,,10.30229722897745
1444,6,8,20,0,생활용품,건조대,대중소,3,무관,무관,201311,,10.591647316585027
1445,6,8,20,0,생활용품,건조대,대형,3,무관,무관,201286,,10.30229722897745
1446,6,8,20,0,잡화,신발,샌들뮬,1,무관,무관,202212,,10.594156665220533
1447,6,8,20,0,잡화,신발,샌들뮬,2,무관,무관,202212,,10.594156665220533
1448,6,9,20,0,잡화,신발,샌들뮬,3,무관,무관,202212,,10.594156665220533
1449,6,9,20,0,농수축,간편식,만두,1,무관,무관,201923,,10.33854382482173
1450,6,9,20,0,농수축,간편식,만두,2,무관,무관,201923,,10.33854382482173
1451,6,10,20,0,농수축,간편식,만두,3,무관,무관,201923,,10.33854382482173
1452,6,10,20,0,주방,밥솥,10인용,1,무관,무관,202460,,12.292254928916668
1453,6,10,20,0,주방,밥솥,6인용,1,무관,무관,202459,,12.245298166364206
1454,6,10,20,0,주방,밥솥,10인용,2,무관,무관,202460,,12.292254928916668
1455,6,10,20,0,주방,밥솥,6인용,2,무관,무관,202459,,12.245298166364206
1456,6,11,20,0,주방,밥솥,10인용,3,무관,무관,202460,,12.292254928916668
1457,6,11,20,0,주방,밥솥,6인용,3,무관,무관,202459,,12.245298166364206
1458,6,11,20,0,생활용품,냉풍기,냉풍기,1,무관,무관,201809,,11.842236406331555
1459,6,11,20,0,생활용품,냉풍기,냉풍기,2,무관,무관,201809,,11.842236406331555
1460,6,12,20,0,생활용품,냉풍기,냉풍기,3,무관,무관,201809,,11.842236406331555
1461,6,12,20,0,주방,텀블러,텀블러,1,무관,일시불,200150,,10.835671318412196
1462,6,12,20,0,주방,텀블러,텀블러,1,무관,무이자,200149,,10.911463720944793
1463,6,12,20,0,주방,텀블러,텀블러,2,무관,일시불,200150,,10.835671318412196
1464,6,12,20,0,주방,텀블러,텀블러,2,무관,무이자,200149,,10.911463720944793
1465,6,13,20,0,주방,텀블러,텀블러,3,무관,일시불,200150,,10.835671318412196
1466,6,13,20,0,주방,텀블러,텀블러,3,무관,무이자,200149,,10.911463720944793
1467,6,14,20,0,생활용품,침구,슈퍼킹,1,무관,무관,200323,,11.511934974596555
1468,6,14,20,0,생활용품,침구,킹,1,무관,무관,200321,,11.40646434386837
1469,6,14,20,0,생활용품,침구,퀸,1,무관,무관,200322,,11.288543647320601
1470,6,14,20,0,생활용품,침구,슈퍼싱글,1,무관,무관,200324,,11.154835234271214
1471,6,14,20,0,생활용품,침구,슈퍼킹,2,무관,무관,200323,,11.511934974596555
1472,6,14,20,0,생활용품,침구,킹,2,무관,무관,200321,,11.40646434386837
1473,6,14,20,0,생활용품,침구,퀸,2,무관,무관,200322,,11.288543647320601
1474,6,14,20,0,생활용품,침구,슈퍼싱글,2,무관,무관,200324,,11.154835234271214
1475,6,15,20,0,생활용품,침구,슈퍼킹,3,무관,무관,200323,,11.511934974596555
1476,6,15,20,0,생활용품,침구,킹,3,무관,무관,200321,,11.40646434386837
1477,6,15,20,0,생활용품,침구,퀸,3,무관,무관,200322,,11.288543647320601
1478,6,15,20,0,생활용품,침구,슈퍼싱글,3,무관,무관,200324,,11.154835234271214
1479,6,15,20,0,가전,에어컨,인버터,1,무관,무관,200251,,13.591117476312084
1480,6,15,20,0,가전,에어컨,인버터,2,무관,무관,200251,,13.591117476312084
1481,6,16,20,0,가전,에어컨,인버터,3,무관,무관,200251,,13.591117476312084
1482,6,16,20,0,생활용품,청소기,로봇청소기(셰),1,무관,무관,201242,,12.464587201678082
1483,6,16,20,0,생활용품,청소기,로봇청소기(셰),2,무관,무관,201242,,12.464587201678082
1484,6,17,20,0,생활용품,청소기,로봇청소기(셰),3,무관,무관,201242,,12.464587201678082
1485,6,17,20,0,농수축,수산물,반건조우럭,1,무관,무관,201632,,10.594156665220533
1486,6,17,20,0,농수축,수산물,반건조우럭,2,무관,무관,201632,,10.594156665220533
1487,6,18,20,0,농수축,수산물,반건조우럭,3,무관,무관,201632,,10.594156665220533
1488,6,18,20,0,농수축,수산물,오징어,1,무관,무관,201574,,10.734242182303689
1489,6,18,20,0,농수축,수산물,오징어,2,무관,무관,201574,,10.734242182303689
1490,6,19,20,0,농수축,수산물,오징어,3,무관,무관,201574,,10.734242182303689
1491,6,19,20,0,속옷,속옷,드로즈,1,무관,무관,201331,,10.817796321618971
1492,6,19,20,0,속옷,속옷,트렁크,1,무관,무관,201333,,10.817796321618971
1493,6,19,20,0,속옷,속옷,런닝,1,무관,무관,201332,,10.817796321618971
1494,6,19,20,0,속옷,속옷,드로즈,2,무관,무관,201331,,10.817796321618971
1495,6,19,20,0,속옷,속옷,트렁크,2,무관,무관,201333,,10.817796321618971
1496,6,19,20,0,속옷,속옷,런닝,2,무관,무관,201332,,10.817796321618971
1497,6,20,20,0,속옷,속옷,드로즈,3,무관,무관,201331,,10.817796321618971
1498,6,20,20,0,속옷,속옷,트렁크,3,무관,무관,201333,,10.817796321618971
1499,6,20,20,0,속옷,속옷,런닝,3,무관,무관,201332,,10.817796321618971
1500,6,20,20,0,가전,세탁기,세탁기,1,무관,무관,200425,,13.12216535779974
1501,6,20,20,0,가전,세탁기,세탁기,2,무관,무관,200425,,13.12216535779974
1502,6,21,20,0,가전,세탁기,세탁기,3,무관,무관,200425,,13.12216535779974
1503,6,21,20,0,가전,냉장고,냉장고,1,무관,무이자,200484,,14.22030944419592
1504,6,21,20,0,가전,냉장고,냉장고,1,무관,일시불,200551,,14.122260428968183
1505,6,21,20,0,가전,냉장고,냉장고,2,무관,무이자,200484,,14.22030944419592
1506,6,21,20,0,가전,냉장고,냉장고,2,무관,일시불,200551,,14.122260428968183
1507,6,22,20,0,가전,냉장고,냉장고,3,무관,무이자,200484,,14.22030944419592
1508,6,22,20,0,가전,냉장고,냉장고,3,무관,일시불,200551,,14.122260428968183
1509,6,22,20,0,속옷,상의,셔츠,1,무관,무관,201952,,11.141876276228
1510,6,22,20,0,속옷,상의,셔츠,2,무관,무관,201952,,11.141876276228
1511,6,23,20,0,속옷,상의,셔츠,3,무관,무관,201952,,11.141876276228
1512,6,1,20,0,속옷,속옷,속옷,1,무관,무관,202278,,11.154835234271214
1513,6,1,15,0,속옷,속옷,속옷,2,무관,무관,202278,,11.154835234271214
1514,6,2,20,0,속옷,속옷,속옷,3,무관,무관,202278,,11.154835234271214
1515,6,6,20,0,의류,원피스,원피스,1,무관,무관,200304,,10.998777662206932
1516,6,6,20,0,의류,원피스,원피스,2,무관,무관,200304,,10.998777662206932
1517,6,7,20,0,의류,원피스,원피스,3,무관,무관,200304,,10.998777662206932
1518,6,7,20,0,속옷,속옷,속옷,1,무관,무관,200968,,11.277215789596893
1519,6,7,20,0,속옷,속옷,속옷,2,무관,무관,200968,,11.277215789596893
1520,6,8,20,0,속옷,속옷,속옷,3,무관,무관,200968,,11.277215789596893
1521,6,8,20,0,생활용품,세탁용품,섬유유연제,1,무관,무관,201036,,10.33854382482173
1522,6,8,20,0,생활용품,세탁용품,섬유유연제,2,무관,무관,201036,,10.33854382482173
1523,6,9,20,0,생활용품,세탁용품,섬유유연제,3,무관,무관,201036,,10.33854382482173
1524,6,9,20,0,주방,도구,도구,1,무관,무관,201344,,10.817796321618971
1525,6,9,20,0,주방,도구,도구,2,무관,무관,201344,,10.817796321618971
1526,6,10,20,0,주방,도구,도구,3,무관,무관,201344,,10.817796321618971
1527,6,10,20,0,농수축,간편식,다시마국수,1,무관,무관,201578,,10.594156665220533
1528,6,10,20,0,농수축,간편식,다시마국수,2,무관,무관,201578,,10.594156665220533
1529,6,11,20,0,농수축,간편식,다시마국수,3,무관,무관,201578,,10.594156665220533
1530,6,11,20,0,농수축,수산물,꽃게,1,무관,무관,202359,,10.594156665220533
1531,6,11,20,0,농수축,수산물,꽃게,2,무관,무관,202359,,10.594156665220533
1532,6,12,20,0,농수축,수산물,꽃게,3,무관,무관,202359,,10.594156665220533
1533,6,12,20,0,이미용,자외선차단,선스틱,1,무관,무관,202259,,10.594156665220533
1534,6,12,20,0,이미용,자외선차단,선스틱,2,무관,무관,202259,,10.594156665220533
1535,6,13,20,0,이미용,자외선차단,선스틱,3,무관,무관,202259,,10.594156665220533
1536,6,13,20,0,침구,커튼,슈퍼특대형,1,무관,무관,200326,,11.917730355182513
1537,6,13,20,0,침구,커튼,특대형,1,무관,무관,200328,,11.694421681264394
1538,6,13,20,0,침구,커튼,대형,1,무관,무관,200325,,11.511934974596555
1539,6,13,20,0,침구,커튼,중형,1,무관,무관,200327,,11.288543647320601
1540,6,13,20,0,침구,커튼,슈퍼특대형,2,무관,무관,200326,,11.917730355182513
1541,6,13,20,0,침구,커튼,특대형,2,무관,무관,200328,,11.694421681264394
1542,6,13,20,0,침구,커튼,대형,2,무관,무관,200325,,11.511934974596555
1543,6,13,20,0,침구,커튼,중형,2,무관,무관,200327,,11.288543647320601
1544,6,14,20,0,침구,커튼,슈퍼특대형,3,무관,무관,200326,,11.917730355182513
1545,6,14,20,0,침구,커튼,특대형,3,무관,무관,200328,,11.694421681264394
1546,6,14,20,0,침구,커튼,대형,3,무관,무관,200325,,11.511934974596555
1547,6,14,20,0,침구,커튼,중형,3,무관,무관,200327,,11.288543647320601
1548,6,14,20,0,의류,하의,하의,1,무관,무관,201410,,10.571342565808699
1549,6,14,20,0,의류,하의,하의,2,무관,무관,201410,,10.571342565808699
1550,6,15,20,0,의류,하의,하의,3,무관,무관,201410,,10.571342565808699
1551,6,15,20,0,생활용품,에어컨,에어컨,1,무관,무관,200370,,12.818554633046093
1552,6,15,20,0,생활용품,에어컨,에어컨,2,무관,무관,200370,,12.818554633046093
1553,6,16,20,0,생활용품,에어컨,에어컨,3,무관,무관,200370,,12.818554633046093
1554,6,16,20,0,주방,그릴레인지,프리미엄형(버),1,무관,무이자,200266,,11.767575435251748
1555,6,16,20,0,주방,그릴레인지,프리미엄형(버),1,무관,일시불,200270,,11.686887175419702
1556,6,16,20,0,주방,그릴레인지,프리미엄형(버),2,무관,무이자,200266,,11.767575435251748
1557,6,16,20,0,주방,그릴레인지,프리미엄형(버),2,무관,일시불,200270,,11.686887175419702
1558,6,17,20,0,주방,그릴레인지,프리미엄형(버),3,무관,무이자,200266,,11.767575435251748
1559,6,17,20,0,주방,그릴레인지,프리미엄형(버),3,무관,일시불,200270,,11.686887175419702
1560,6,17,10,0,농수축,농산물,초당옥수수,1,무관,무관,201121,,10.33854382482173
1561,6,17,10,0,농수축,농산물,초당옥수수,2,무관,무관,201121,,10.33854382482173
1562,6,17,10,0,농수축,농산물,초당옥수수,3,무관,무관,201121,,10.33854382482173
1563,6,17,10,0,농수축,농산물,초당옥수수,4,무관,무관,201121,,10.33854382482173
1564,6,18,10,0,농수축,농산물,초당옥수수,5,무관,무관,201121,,10.33854382482173
1565,6,18,10,0,농수축,농산물,초당옥수수,6,무관,무관,201121,,10.33854382482173
1566,6,19,20,0,농수축,김치,김치1,1,무관,무관,202247,,10.61890979160975
1567,6,19,20,0,농수축,김치,김치2,1,무관,무관,202246,,10.734242182303689
1568,6,19,20,0,농수축,김치,김치1,2,무관,무관,202247,,10.61890979160975
1569,6,19,20,0,농수축,김치,김치2,2,무관,무관,202246,,10.734242182303689
1570,6,20,20,0,농수축,김치,김치1,3,무관,무관,202247,,10.61890979160975
1571,6,20,20,0,농수축,김치,김치2,3,무관,무관,202246,,10.734242182303689
1572,6,20,20,0,농수축,농산물,쌀,1,무관,무관,202071,,11.065090289695444
1573,6,20,20,0,농수축,농산물,쌀,2,무관,무관,202071,,11.065090289695444
1574,6,21,20,0,농수축,농산물,쌀,3,무관,무관,202071,,11.065090289695444
1575,6,21,20,0,가전,TV,75인치,1,무관,무관,200420,,14.727793670047236
1576,6,21,20,0,가전,TV,65인치,1,무관,무관,200417,,14.36939624590319
1577,6,21,20,0,가전,TV,55인치,1,무관,무관,200414,,14.108180918195472
1578,6,21,20,0,가전,TV,75인치,2,무관,무관,200420,,14.727793670047236
1579,6,21,20,0,가전,TV,65인치,2,무관,무관,200417,,14.36939624590319
1580,6,21,20,0,가전,TV,55인치,2,무관,무관,200414,,14.108180918195472
1581,6,22,20,0,가전,TV,75인치,3,무관,무관,200420,,14.727793670047236
1582,6,22,20,0,가전,TV,65인치,3,무관,무관,200417,,14.36939624590319
1583,6,22,20,0,가전,TV,55인치,3,무관,무관,200414,,14.108180918195472
1584,6,22,10,0,속옷,속옷,드로즈,1,무관,일시불,200273,,11.502885230075814
1585,6,22,10,0,속옷,속옷,드로즈,1,무관,무이자,200272,,11.686887175419702
1586,6,22,10,0,속옷,속옷,드로즈,1,무관,무관,200274,,11.686887175419702
1587,6,22,10,0,속옷,속옷,드로즈,2,무관,일시불,200273,,11.502885230075814
1588,6,22,10,0,속옷,속옷,드로즈,2,무관,무이자,200272,,11.686887175419702
1589,6,22,10,0,속옷,속옷,드로즈,2,무관,무관,200274,,11.686887175419702
1590,6,22,10,0,속옷,속옷,드로즈,3,무관,일시불,200273,,11.502885230075814
1591,6,22,10,0,속옷,속옷,드로즈,3,무관,무이자,200272,,11.686887175419702
1592,6,22,10,0,속옷,속옷,드로즈,3,무관,무관,200274,,11.686887175419702
1593,6,22,10,0,속옷,속옷,드로즈,4,무관,일시불,200273,,11.502885230075814
1594,6,22,10,0,속옷,속옷,드로즈,4,무관,무이자,200272,,11.686887175419702
1595,6,22,10,0,속옷,속옷,드로즈,4,무관,무관,200274,,11.686887175419702
1596,6,23,10,0,속옷,속옷,드로즈,5,무관,일시불,200273,,11.502885230075814
1597,6,23,10,0,속옷,속옷,드로즈,5,무관,무이자,200272,,11.686887175419702
1598,6,23,10,0,속옷,속옷,드로즈,5,무관,무관,200274,,11.686887175419702
1599,6,23,10,0,속옷,속옷,드로즈,6,무관,일시불,200273,,11.502885230075814
1600,6,23,10,0,속옷,속옷,드로즈,6,무관,무이자,200272,,11.686887175419702
1601,6,23,10,0,속옷,속옷,드로즈,6,무관,무관,200274,,11.686887175419702
1602,6,1,20,0,의류,하의,하의,1,남성,무관,202387,,10.985309671896763
1603,6,1,16,0,의류,하의,하의,2,남성,무관,202387,,10.985309671896763
1604,6,2,20,0,의류,하의,하의,3,남성,무관,202387,,10.985309671896763
1605,6,6,20,0,속옷,속옷,드로즈,1,무관,무관,201253,,10.817796321618971
1606,6,6,20,0,속옷,속옷,트렁크,1,남성,무관,201252,,10.817796321618971
1607,6,6,20,0,속옷,속옷,드로즈,2,무관,무관,201253,,10.817796321618971
1608,6,6,20,0,속옷,속옷,트렁크,2,남성,무관,201252,,10.817796321618971
1609,6,7,20,0,속옷,속옷,드로즈,3,무관,무관,201253,,10.817796321618971
1610,6,7,20,0,속옷,속옷,트렁크,3,남성,무관,201252,,10.817796321618971
1611,6,7,20,0,생활용품,통증패치,통증패치1,1,무관,무관,200221,,11.16903981679311
1612,6,7,20,0,생활용품,통증패치,통증패치2,1,무관,무관,200222,,11.70272730786727
1613,6,7,20,0,생활용품,통증패치,통증패치1,2,무관,무관,200221,,11.16903981679311
1614,6,7,20,0,생활용품,통증패치,통증패치2,2,무관,무관,200222,,11.70272730786727
1615,6,8,20,0,생활용품,통증패치,통증패치1,3,무관,무관,200221,,11.16903981679311
1616,6,8,20,0,생활용품,통증패치,통증패치2,3,무관,무관,200222,,11.70272730786727
1617,6,8,20,0,이미용,기초세트,기초세트,1,무관,무관,202239,,10.985309671896763
1618,6,8,20,0,이미용,기초세트,기초세트,2,무관,무관,202239,,10.985309671896763
1619,6,9,20,0,이미용,기초세트,기초세트,3,무관,무관,202239,,10.985309671896763
1620,6,9,20,0,주방,밥솥,10인용,1,무관,무관,201385,,12.250094315624496
1621,6,9,20,0,주방,밥솥,6인용,1,무관,무관,201386,,12.149507585033072
1622,6,9,20,0,주방,밥솥,10인용,2,무관,무관,201385,,12.250094315624496
