dayofweek,exposure,repeat,category,midcategory,subcategory,sex,price,installment,mother_code,count
2,20.0,3,1,113,335,2,1330000.0,1,100148,9.334586466165414
2,20.0,3,1,113,22,2,1690000.0,0,100148,9.341420118343194
2,20.0,3,1,113,22,2,1920000.0,1,100148,14.016145833333333
2,20.0,3,1,113,334,2,2400000.0,0,100148,2.3529166666666668
2,20.0,3,1,113,334,2,2690000.0,1,100148,4.693680297397768
2,20.0,3,1,113,78,2,2900000.0,0,100148,7.018620689655172
2,20.0,1,1,38,34,2,1359000.0,0,100155,5.497424576894777
2,20.0,2,1,38,34,2,1359000.0,0,100155,2.7674760853568796
2,20.0,2,1,38,34,2,1499000.0,1,100155,8.24883255503669
2,20.0,3,1,38,34,2,1359000.0,0,100155,13.708609271523178
2,20.0,3,1,38,34,2,1499000.0,1,100155,19.15943962641761
2,20.0,1,1,65,310,2,989000.0,1,100577,9.293225480283114
2,20.0,2,1,65,310,2,889000.0,1,100577,3.123734533183352
2,20.0,2,1,65,310,2,909000.0,0,100577,18.462046204620464
2,20.0,2,1,65,310,2,989000.0,1,100577,12.332659251769464
2,20.0,3,1,65,310,2,809000.0,0,100577,3.124845488257108
2,20.0,3,1,65,310,2,909000.0,0,100577,21.56325632563256
2,20.0,3,1,65,310,2,989000.0,1,100577,12.364004044489384
3,20.0,1,4,41,57,2,450000.0,0,100182,6.746666666666667
3,20.0,1,4,41,57,2,490000.0,1,100182,3.522448979591837
3,20.0,2,4,41,57,2,450000.0,0,100182,37.5
3,20.0,2,4,41,57,2,490000.0,1,100182,13.546938775510206
3,15.0,3,4,41,57,2,450000.0,0,100182,27.484444444444453
3,15.0,3,4,41,57,2,490000.0,1,100182,6.4918367346938775
3,20.0,1,6,127,150,2,29000.0,2,100456,360.3448275862069
3,20.0,2,6,127,150,2,29000.0,2,100456,451.5517241379312
3,20.0,3,6,127,150,2,29000.0,2,100456,835.0689655172414
3,20.0,1,6,72,384,2,40800.0,2,100282,442.96568627450966
3,20.0,2,6,72,384,2,40800.0,2,100282,648.3578431372549
3,20.0,3,6,72,384,2,40800.0,2,100282,874.4607843137254
3,30.0,1,4,103,218,2,122000.0,0,100763,52.58196721311475
3,30.0,1,4,103,218,2,128000.0,1,100763,26.4453125
3,30.0,1,4,103,140,2,159000.0,0,100763,119.22641509433964
3,30.0,1,4,103,140,2,167000.0,1,100763,52.694610778443106
3,30.0,2,4,103,218,2,122000.0,0,100763,93.21311475409836
3,30.0,2,4,103,218,2,128000.0,1,100763,29.9921875
3,30.0,2,4,103,140,2,159000.0,0,100763,364.39622641509436
3,30.0,2,4,103,140,2,167000.0,1,100763,202.08383233532933
3,20.0,1,6,72,344,0,39900.0,2,100416,1004.1353383458644
3,20.0,2,6,72,344,0,39900.0,2,100416,1573.408521303258
3,20.0,3,6,72,344,0,39900.0,2,100416,2066.842105263158
3,30.0,1,9,70,80,2,1690000.0,2,100787,8.577514792899409
3,30.0,1,9,70,80,2,940000.0,2,100787,2.1893617021276595
3,30.0,1,9,70,163,2,470000.0,2,100787,8.640425531914893
3,30.0,1,9,70,318,2,370000.0,2,100787,4.405405405405405
3,30.0,1,9,70,329,2,460000.0,2,100787,2.241304347826087
3,30.0,2,9,70,80,2,1690000.0,2,100787,17.124852071005918
3,30.0,2,9,70,80,2,940000.0,2,100787,27.824468085106385
3,30.0,2,9,70,80,2,880000.0,2,100787,8.6
3,30.0,2,9,70,452,2,530000.0,2,100787,10.769811320754716
3,30.0,2,9,70,163,2,470000.0,2,100787,19.319148936170205
3,30.0,2,9,70,318,2,370000.0,2,100787,19.33783783783784
3,30.0,2,9,70,329,2,460000.0,2,100787,25.71086956521739
3,20.0,1,5,152,112,2,29900.0,2,100348,1655.7525083612036
3,20.0,2,5,152,112,2,29900.0,2,100348,3006.1538461538453
3,20.0,3,5,152,112,2,29900.0,2,100348,3193.5451505016717
3,20.0,1,3,139,20,2,49900.0,2,100322,1085.0501002004007
3,20.0,2,3,139,20,2,49900.0,2,100322,1264.9899799599198
3,20.0,3,3,139,20,2,49900.0,2,100322,1578.0761523046094
3,20.0,1,3,130,214,2,50900.0,2,100199,738.2711198428291
3,20.0,2,3,130,214,2,50900.0,2,100199,898.9980353634578
3,20.0,3,3,130,214,2,50900.0,2,100199,1142.0825147347741
3,20.0,1,1,84,172,2,434000.0,0,100156,7.023041474654378
3,20.0,1,1,84,172,2,443000.0,1,100156,20.860045146726858
3,20.0,2,1,84,172,2,434000.0,0,100156,31.20046082949309
3,20.0,2,1,84,172,2,443000.0,1,100156,79.60948081264108
3,20.0,3,1,84,172,2,434000.0,0,100156,55.22811059907834
3,20.0,3,1,84,172,2,443000.0,1,100156,110.72009029345371
3,20.0,1,9,73,351,2,1620000.0,2,100037,2.1166666666666667
3,20.0,1,9,73,242,2,1690000.0,2,100037,2.1153846153846154
3,20.0,1,9,73,79,2,1280000.0,2,100037,4.16328125
3,20.0,1,9,73,143,2,790000.0,2,100037,4.235443037974684
3,20.0,2,9,73,351,2,1620000.0,2,100037,6.290123456790122
3,20.0,2,9,73,242,2,1690000.0,2,100037,6.2875739644970405
3,20.0,2,9,73,79,2,1280000.0,2,100037,8.38515625
3,20.0,2,9,73,143,2,790000.0,2,100037,8.40126582278481
3,20.0,2,9,73,143,2,790000.0,2,100037,10.488607594936713
3,20.0,3,9,73,351,2,1620000.0,2,100037,10.460493827160494
3,20.0,3,9,73,242,2,1690000.0,2,100037,4.202958579881657
3,20.0,3,9,73,79,2,1280000.0,2,100037,10.4703125
3,20.0,3,9,73,143,2,790000.0,2,100037,6.3253164556962025
3,20.0,3,9,73,143,2,790000.0,2,100037,12.575949367088606
3,20.0,1,3,138,176,2,42900.0,2,100747,640.2331002331002
3,20.0,2,3,138,176,2,42900.0,2,100747,945.3146853146852
3,20.0,3,3,138,176,2,42900.0,2,100747,857.995337995338
3,20.0,1,3,130,193,2,55900.0,2,100010,662.6654740608229
3,20.0,2,3,130,193,2,55900.0,2,100010,968.9982110912345
3,20.0,3,3,130,193,2,55900.0,2,100010,954.2039355992844
3,20.0,1,3,130,443,2,30900.0,2,100166,1399.9029126213593
3,20.0,1,3,130,97,2,30900.0,2,100166,126.3754045307443
3,20.0,2,3,130,443,2,30900.0,2,100166,1887.4433656957929
3,20.0,2,3,130,97,2,30900.0,2,100166,245.0485436893204
3,20.0,3,3,130,443,2,30900.0,2,100166,2321.812297734628
3,20.0,3,3,130,97,2,30900.0,2,100166,277.3462783171521
3,20.0,1,6,66,283,2,49900.0,2,100631,464.2885771543086
3,20.0,2,6,66,283,2,49900.0,2,100631,1042.625250501002
3,20.0,3,6,66,283,2,49900.0,2,100631,1153.5470941883768
3,20.0,1,6,157,230,2,1590000.0,2,100352,12.928301886792452
3,20.0,2,6,157,230,2,1590000.0,2,100352,29.09308176100629
3,20.0,3,6,157,230,2,1590000.0,2,100352,37.26100628930818
3,20.0,1,1,38,34,2,1359000.0,0,100155,19.169977924944813
3,20.0,1,1,38,34,2,1499000.0,1,100155,2.783855903935957
3,20.0,2,1,38,34,2,1359000.0,0,100155,35.532008830022065
3,20.0,2,1,38,34,2,1499000.0,1,100155,32.87591727818545
3,20.0,3,1,38,34,2,1359000.0,0,100155,54.72553348050037
3,20.0,3,1,38,34,2,1499000.0,1,100155,21.927951967978654
3,20.0,1,0,98,380,2,548000.0,2,100205,8.724452554744525
3,20.0,1,0,98,330,2,598000.0,2,100205,17.362876254180602
3,20.0,1,0,98,284,2,648000.0,2,100205,5.834876543209878
3,20.0,2,0,98,380,2,548000.0,2,100205,46.14233576642336
3,20.0,2,0,98,330,2,598000.0,2,100205,20.234113712374587
3,20.0,2,0,98,284,2,648000.0,2,100205,25.987654320987648
3,20.0,3,0,98,380,2,548000.0,2,100205,57.6624087591241
3,20.0,3,0,98,330,2,598000.0,2,100205,43.26254180602007
3,20.0,3,0,98,284,2,648000.0,2,100205,43.24074074074074
3,20.0,1,4,103,433,2,53500.0,2,100791,306.5420560747664
3,20.0,1,4,103,433,2,35900.0,2,100791,25.84958217270195
3,20.0,1,4,103,399,2,12800.0,2,100791,12.265625
3,20.0,2,4,103,433,2,53500.0,2,100791,347.4579439252336
3,20.0,2,4,103,433,2,35900.0,2,100791,34.09470752089136
3,20.0,2,4,103,399,2,12800.0,2,100791,8.046875
3,20.0,3,4,103,433,2,53500.0,2,100791,493.75700934579436
3,20.0,3,4,103,433,2,35900.0,2,100791,21.5041782729805
3,20.0,3,4,103,399,2,12800.0,2,100791,8.046875
4,30.0,1,5,123,292,2,119000.0,2,100305,318.218487394958
4,30.0,2,5,123,292,2,119000.0,2,100305,508.75630252100837
4,20.0,1,5,54,394,2,49900.0,2,100279,115.03006012024048
4,20.0,1,5,59,398,2,49900.0,2,100279,74.46893787575152
4,20.0,2,5,54,394,2,49900.0,2,100279,137.0941883767535
4,20.0,2,5,59,398,2,49900.0,2,100279,96.49298597194388
4,15.0,3,5,54,394,2,49900.0,2,100279,95.65130260521042
4,15.0,3,5,59,398,2,49900.0,2,100279,107.71543086172345
4,20.0,1,9,7,94,2,29000.0,2,100021,267.55172413793105
4,20.0,2,9,7,94,2,29000.0,2,100021,520.3103448275862
4,20.0,3,9,7,94,2,29000.0,2,100021,816.0344827586208
4,20.0,1,7,14,248,2,54800.0,2,100399,274.1058394160584
4,20.0,2,7,14,248,2,54800.0,2,100399,437.463503649635
4,20.0,3,7,14,248,2,54800.0,2,100399,699.9817518248175
4,30.0,1,9,70,80,2,2990000.0,2,100786,2.154180602006689
4,30.0,1,9,70,80,2,2090000.0,2,100786,2.161244019138756
4,30.0,1,9,70,163,2,1350000.0,2,100786,4.311851851851852
4,30.0,1,9,70,318,2,490000.0,2,100786,6.504081632653061
4,30.0,1,9,70,329,2,750000.0,2,100786,2.2013333333333334
4,30.0,2,9,70,80,2,2990000.0,2,100786,23.53043478260869
4,30.0,2,9,70,80,2,2030000.0,2,100786,2.1615763546798035
4,30.0,2,9,70,452,2,790000.0,2,100786,12.878481012658227
4,30.0,2,9,70,163,2,1350000.0,2,100786,14.994814814814816
4,30.0,2,9,70,318,2,490000.0,2,100786,15.051020408163266
4,30.0,2,9,70,329,2,750000.0,2,100786,2.2013333333333334
4,30.0,1,5,123,197,2,59000.0,2,100305,686.0169491525422
4,30.0,2,5,123,197,2,59000.0,2,100305,1098.2711864406779
4,20.0,1,3,130,470,2,55900.0,2,100202,378.2110912343472
4,20.0,2,3,130,470,2,55900.0,2,100202,722.5760286225403
4,20.0,3,3,130,470,2,55900.0,2,100202,953.1305903398927
4,20.0,1,10,24,389,2,218000.0,1,100837,69.42201834862385
4,20.0,1,10,24,389,2,208000.0,0,100837,34.85096153846154
4,20.0,1,10,24,118,2,208000.0,1,100837,7.9375
4,20.0,1,10,24,118,2,198000.0,0,100837,15.606060606060606
4,20.0,2,10,24,389,2,218000.0,1,100837,88.64220183486239
4,20.0,2,10,24,389,2,208000.0,0,100837,65.58173076923077
4,20.0,2,10,24,118,2,208000.0,1,100837,15.615384615384615
4,20.0,2,10,24,118,2,198000.0,0,100837,27.141414141414145
4,20.0,3,10,24,389,2,218000.0,1,100837,146.35321100917432
4,20.0,3,10,24,389,2,208000.0,0,100837,104.0528846153846
4,20.0,3,10,24,118,2,208000.0,1,100837,38.74519230769232
4,20.0,3,10,24,118,2,198000.0,0,100837,27.217171717171716
4,30.0,1,6,157,230,2,1690000.0,2,100352,8.148520710059174
4,30.0,2,6,157,230,2,1690000.0,2,100352,22.500591715976327
4,20.0,1,3,139,217,2,36900.0,2,100523,913.739837398374
4,20.0,2,3,139,217,2,36900.0,2,100523,1241.5718157181573
4,20.0,3,3,139,217,2,36900.0,2,100523,1519.3495934959344
4,20.0,1,10,4,237,2,50900.0,2,100087,130.11787819253442
4,20.0,1,10,4,237,2,30900.0,2,100087,224.8543689320388
4,20.0,2,10,4,237,2,50900.0,2,100087,393.614931237721
4,20.0,2,10,4,237,2,30900.0,2,100087,647.2815533980582
4,20.0,3,10,4,237,2,50900.0,2,100087,333.43811394891947
4,20.0,3,10,4,237,2,30900.0,2,100087,521.2297734627832
4,20.0,1,10,153,113,2,109800.0,2,100255,222.4225865209472
4,20.0,2,10,153,113,2,109800.0,2,100255,392.15846994535525
4,20.0,3,10,153,113,2,109800.0,2,100255,630.7832422586521
4,20.0,1,10,137,238,2,119000.0,0,100097,102.52100840336136
4,20.0,1,10,25,238,2,129000.0,1,100097,36.131782945736425
4,20.0,2,10,137,238,2,119000.0,0,100097,232.50420168067225
4,20.0,2,10,25,238,2,129000.0,1,100097,129.7751937984496
4,20.0,3,10,137,238,2,119000.0,0,100097,333.8403361344537
4,20.0,3,10,25,238,2,129000.0,1,100097,172.2170542635659
4,20.0,1,3,130,270,2,39900.0,2,100499,1209.3984962406014
4,20.0,2,3,130,270,2,39900.0,2,100499,1785.614035087719
4,20.0,3,3,130,270,2,39900.0,2,100499,2046.8170426065162
4,20.0,1,3,138,401,2,59900.0,2,100849,628.6310517529215
4,20.0,2,3,138,401,2,59900.0,2,100849,599.4991652754592
4,20.0,3,3,138,401,2,59900.0,2,100849,479.01502504173624
4,20.0,1,5,59,398,2,89000.0,2,100225,189.9101123595505
4,20.0,1,5,54,394,2,89000.0,2,100225,44.34831460674158
4,20.0,1,5,87,420,2,89000.0,2,100225,16.471910112359552
4,20.0,2,5,59,398,2,89000.0,2,100225,400.5730337078652
4,20.0,2,5,54,394,2,89000.0,2,100225,88.12359550561796
4,20.0,2,5,87,420,2,89000.0,2,100225,47.87640449438202
4,20.0,3,5,59,398,2,89000.0,2,100225,450.73033707865164
4,20.0,3,5,54,394,2,89000.0,2,100225,72.03370786516854
4,20.0,3,5,87,420,2,89000.0,2,100225,68.52808988764046
4,20.0,1,1,9,9,2,439000.0,0,100150,25.18451025056948
4,20.0,1,1,9,9,2,489000.0,1,100150,28.423312883435567
4,20.0,2,1,9,9,2,439000.0,0,100150,37.61047835990888
4,20.0,2,1,9,9,2,489000.0,1,100150,37.88548057259714
4,20.0,3,1,9,9,2,439000.0,0,100150,65.73348519362186
4,20.0,3,1,9,9,2,489000.0,1,100150,50.5439672801636
4,30.0,1,4,103,218,2,122000.0,0,100763,67.44262295081967
4,30.0,1,4,103,218,2,128000.0,1,100763,15.34375
4,30.0,1,4,103,140,2,159000.0,0,100763,249.93710691823898
4,30.0,1,4,103,140,2,167000.0,1,100763,116.25149700598804
4,30.0,2,4,103,218,2,122000.0,0,100763,82.2622950819672
4,30.0,2,4,103,218,2,128000.0,1,100763,33.734375
4,30.0,2,4,103,140,2,159000.0,0,100763,246.2704402515723
4,30.0,2,4,103,140,2,167000.0,1,100763,217.11377245508984
4,20.0,1,1,38,34,2,1359000.0,0,100155,8.247976453274466
4,20.0,1,1,38,34,2,1499000.0,1,100155,16.500333555703804
4,20.0,2,1,38,34,2,1359000.0,0,100155,19.189845474613687
4,20.0,2,1,38,34,2,1499000.0,1,100155,10.980653769179456
4,20.0,3,1,38,34,2,1359000.0,0,100155,32.801324503311264
4,20.0,3,1,38,34,2,1499000.0,1,100155,30.143428952635087
5,20.0,1,6,127,201,0,49900.0,2,100808,110.20040080160321
5,20.0,2,6,127,201,0,49900.0,2,100808,151.32264529058116
5,15.0,3,6,127,201,0,49900.0,2,100808,153.1462925851703
5,20.0,1,6,66,283,2,49900.0,2,100631,183.36673346693385
5,20.0,2,6,66,283,2,49900.0,2,100631,389.9599198396794
5,20.0,3,6,66,283,2,49900.0,2,100631,547.8957915831663
5,20.0,1,6,127,150,2,29000.0,2,100456,594.5172413793102
5,20.0,2,6,127,150,2,29000.0,2,100456,611.7586206896551
5,20.0,3,6,127,150,2,29000.0,2,100456,781.0689655172414
5,20.0,1,4,122,98,2,40900.0,2,100789,85.77017114914428
5,20.0,1,4,122,338,2,59000.0,2,100789,20.16949152542373
5,20.0,1,4,122,294,2,69000.0,2,100789,57.49275362318841
5,20.0,1,4,122,294,2,74000.0,2,100789,136.01351351351352
5,20.0,2,4,122,98,2,40900.0,2,100789,206.0635696821516
5,20.0,2,4,122,338,2,59000.0,2,100789,135.79661016949152
5,20.0,2,4,122,294,2,69000.0,2,100789,179.43478260869563
5,20.0,2,4,122,294,2,74000.0,2,100789,280.2162162162162
5,20.0,3,4,122,98,2,40900.0,2,100789,333.0073349633252
5,20.0,3,4,122,338,2,59000.0,2,100789,226.2881355932204
5,20.0,3,4,122,294,2,69000.0,2,100789,302.1159420289855
5,20.0,3,4,122,294,2,74000.0,2,100789,573.6081081081081
5,10.0,2,6,157,230,2,2490000.0,2,100352,8.163855421686748
5,10.0,3,6,157,230,2,2490000.0,2,100352,3.2722891566265067
5,10.0,4,6,157,230,2,2490000.0,2,100352,6.5244979919678725
5,10.0,5,6,157,230,2,2490000.0,2,100352,3.15863453815261
5,10.0,6,6,157,230,2,2490000.0,2,100352,28.760240963855424
5,20.0,1,9,7,437,0,39900.0,2,100749,330.0
5,20.0,1,9,7,437,1,39900.0,2,100749,265.1127819548872
5,20.0,2,9,7,437,0,39900.0,2,100749,701.2781954887217
5,20.0,2,9,7,437,1,39900.0,2,100749,560.5764411027569
5,20.0,3,9,7,437,0,39900.0,2,100749,823.5087719298245
5,20.0,3,9,7,437,1,39900.0,2,100749,680.4511278195489
5,20.0,1,3,130,193,2,55900.0,2,100010,446.5295169946334
5,20.0,2,3,130,193,2,55900.0,2,100010,725.4561717352417
5,20.0,3,3,130,193,2,55900.0,2,100010,994.4543828264757
5,20.0,1,5,152,112,2,29900.0,2,100348,939.7658862876254
5,20.0,2,5,152,112,2,29900.0,2,100348,414.4147157190636
5,9.0,3,5,152,112,2,29900.0,2,100348,32.47491638795986
5,30.0,1,5,77,166,2,59900.0,2,100305,898.0467445742903
5,30.0,2,5,77,166,2,59900.0,2,100305,1623.6060100166947
5,20.0,1,10,4,237,2,59800.0,2,100475,329.3478260869565
5,20.0,2,10,4,237,2,59800.0,2,100475,723.2608695652175
5,20.0,3,10,4,237,2,59800.0,2,100475,1230.7859531772576
5,20.0,1,6,72,344,0,39900.0,2,100416,711.1528822055137
5,20.0,2,6,72,344,0,39900.0,2,100416,996.9924812030076
5,20.0,3,6,72,344,0,39900.0,2,100416,1142.6315789473686
5,20.0,1,3,139,20,2,49900.0,2,100322,808.7975951903807
5,20.0,2,3,139,20,2,49900.0,2,100322,1101.503006012024
5,20.0,3,3,139,20,2,49900.0,2,100322,1643.2064128256513
5,20.0,1,3,97,176,2,38900.0,2,100167,1181.6195372750642
5,20.0,2,3,97,176,2,38900.0,2,100167,1520.5912596401029
5,20.0,3,3,97,176,2,38900.0,2,100167,1726.7609254498716
5,20.0,1,3,139,378,2,30900.0,2,100253,1079.514563106796
5,20.0,2,3,139,378,2,30900.0,2,100253,1443.6245954692554
5,20.0,3,3,139,378,2,30900.0,2,100253,1023.042071197411
5,30.0,1,5,77,166,2,119000.0,2,100305,109.81512605042015
5,30.0,2,5,77,166,2,119000.0,2,100305,418.05042016806715
5,20.0,1,1,113,335,2,1200000.0,0,100148,4.7058333333333335
5,20.0,1,1,113,335,2,1330000.0,1,100148,4.685714285714286
5,20.0,1,1,113,22,2,1690000.0,0,100148,7.0136094674556215
5,20.0,1,1,113,22,2,1920000.0,1,100148,2.355729166666667
5,20.0,1,1,113,78,2,3190000.0,1,100148,2.3573667711598745
5,20.0,2,1,113,335,2,1200000.0,0,100148,7.008333333333334
5,20.0,2,1,113,335,2,1330000.0,1,100148,9.369924812030074
5,20.0,2,1,113,22,2,1690000.0,0,100148,7.0136094674556215
5,20.0,2,1,113,22,2,1920000.0,1,100148,7.015104166666666
5,20.0,2,1,113,334,2,2690000.0,1,100148,2.3516728624535315
5,20.0,3,1,113,335,2,1200000.0,0,100148,4.6866666666666665
5,20.0,3,1,113,335,2,1330000.0,1,100148,7.0278195488721815
5,20.0,3,1,113,22,2,1690000.0,0,100148,16.353254437869822
5,20.0,3,1,113,22,2,1920000.0,1,100148,4.697395833333333
5,20.0,3,1,113,334,2,2690000.0,1,100148,2.3516728624535315
5,20.0,3,1,113,78,2,2900000.0,0,100148,2.3589655172413795
5,20.0,1,0,33,144,2,699000.0,2,100203,5.1359084406294695
5,20.0,1,0,33,144,2,749000.0,2,100203,2.596795727636849
5,20.0,1,0,33,357,2,899000.0,2,100203,7.6484983314794235
5,20.0,1,0,33,357,2,949000.0,2,100203,2.5869336143308748
5,20.0,1,0,33,118,2,1249000.0,2,100203,5.1032826261008815
5,20.0,2,0,33,144,2,699000.0,2,100203,2.6022889842632333
5,20.0,2,0,33,144,2,749000.0,2,100203,7.664886515353805
5,20.0,2,0,33,357,2,899000.0,2,100203,15.243604004449384
5,20.0,2,0,33,357,2,949000.0,2,100203,25.368809272918863
5,20.0,2,0,33,118,2,1199000.0,2,100203,2.572977481234362
5,20.0,2,0,33,118,2,1249000.0,2,100203,10.168935148118496
5,20.0,3,0,33,144,2,699000.0,2,100203,20.330472103004293
5,20.0,3,0,33,144,2,749000.0,2,100203,20.32710280373832
5,20.0,3,0,33,357,2,899000.0,2,100203,48.16240266963293
5,20.0,3,0,33,357,2,949000.0,2,100203,40.56585879873551
5,20.0,3,0,33,118,2,1199000.0,2,100203,2.572977481234362
5,20.0,3,0,33,118,2,1249000.0,2,100203,2.5716573258606887
6,20.0,1,9,70,409,2,99000.0,2,100032,93.91919191919192
6,20.0,2,9,70,409,2,99000.0,2,100032,273.05050505050497
6,20.0,3,9,70,409,2,99000.0,2,100032,316.1111111111111
6,20.0,1,3,139,141,2,49900.0,2,100644,208.6372745490982
6,15.0,2,3,139,141,2,49900.0,2,100644,284.30861723446895
6,20.0,1,6,109,446,2,199000.0,2,100049,66.08542713567839
6,20.0,2,6,109,446,2,199000.0,2,100049,119.85929648241208
6,20.0,3,6,109,446,2,199000.0,2,100049,131.75879396984925
6,20.0,1,5,54,394,2,49900.0,2,100279,156.4328657314629
6,20.0,1,5,59,398,2,49900.0,2,100279,78.57715430861724
6,20.0,2,5,54,394,2,49900.0,2,100279,333.74749498997994
6,20.0,2,5,59,398,2,49900.0,2,100279,187.59519038076152
6,20.0,3,5,54,394,2,49900.0,2,100279,474.08817635270543
6,20.0,3,5,59,398,2,49900.0,2,100279,300.2805611222445
6,30.0,1,10,149,245,2,119000.0,2,100240,347.91596638655466
6,30.0,1,10,149,228,2,89000.0,2,100240,18.26966292134832
6,30.0,2,10,149,245,2,119000.0,2,100240,579.9075630252099
6,30.0,2,10,149,228,2,89000.0,2,100240,39.752808988764045
6,20.0,1,6,72,344,0,39900.0,2,100416,490.9273182957392
6,20.0,2,6,72,344,0,39900.0,2,100416,591.6541353383459
6,20.0,3,6,72,344,0,39900.0,2,100416,1299.5238095238094
6,20.0,1,10,137,238,2,119000.0,0,100097,152.18487394957984
6,20.0,1,10,25,238,2,129000.0,1,100097,96.22480620155041
6,20.0,2,10,137,238,2,119000.0,0,100097,415.05042016806715
6,20.0,2,10,25,238,2,129000.0,1,100097,110.10077519379844
6,20.0,3,10,137,238,2,119000.0,0,100097,494.5042016806723
6,20.0,3,10,25,238,2,129000.0,1,100097,202.34883720930242
6,20.0,1,9,165,123,2,99000.0,2,100846,69.68686868686869
6,20.0,1,9,73,370,2,159000.0,2,100845,3.452830188679245
6,20.0,1,9,73,153,2,179000.0,2,100845,21.530726256983236
6,20.0,1,9,73,148,2,299000.0,2,100845,15.896321070234116
6,20.0,1,9,73,243,2,149000.0,2,100845,21.630872483221477
6,20.0,1,9,165,123,2,99000.0,2,100846,160.4848484848485
6,20.0,1,9,73,370,2,159000.0,2,100845,12.660377358490566
6,20.0,1,9,73,153,2,179000.0,2,100845,38.03351955307262
6,20.0,1,9,73,148,2,299000.0,2,100845,19.073578595317727
6,20.0,1,9,73,243,2,149000.0,2,100845,46.44295302013423
6,20.0,1,9,73,242,2,199000.0,2,100845,18.79396984924623
6,20.0,1,9,165,123,2,99000.0,2,100846,221.71717171717168
6,20.0,1,9,73,370,2,159000.0,2,100845,25.465408805031448
6,20.0,1,9,73,153,2,179000.0,2,100845,68.49720670391062
6,20.0,1,9,73,148,2,299000.0,2,100845,56.80267558528429
6,20.0,1,9,73,243,2,149000.0,2,100845,105.8993288590604
6,20.0,1,9,73,242,2,199000.0,2,100845,43.77889447236181
6,20.0,1,3,97,37,2,38900.0,2,100545,528.8688946015424
6,20.0,1,3,97,336,2,38900.0,2,100545,257.89203084832906
6,20.0,2,3,97,37,2,38900.0,2,100545,1133.8046272493573
6,20.0,2,3,97,336,2,38900.0,2,100545,482.75064267352167
6,20.0,3,3,97,37,2,38900.0,2,100545,1367.172236503856
6,20.0,3,3,97,336,2,38900.0,2,100545,954.4730077120822
6,20.0,1,9,7,36,2,29000.0,2,100019,1012.5172413793103
6,20.0,2,9,7,36,2,29000.0,2,100019,1656.344827586207
6,20.0,3,9,7,36,2,29000.0,2,100019,2026.344827586207
6,20.0,1,10,153,113,2,109800.0,2,100255,307.5136612021858
6,20.0,2,10,153,113,2,109800.0,2,100255,631.1384335154828
6,20.0,3,10,153,113,2,109800.0,2,100255,816.2386156648453
6,20.0,1,3,130,470,2,55900.0,2,100202,517.3345259391771
6,20.0,2,3,130,470,2,55900.0,2,100202,883.4168157423971
6,20.0,3,3,130,470,2,55900.0,2,100202,1202.128801431127
6,20.0,1,3,138,128,2,73900.0,2,100707,306.1028416779432
6,20.0,2,3,138,128,2,73900.0,2,100707,336.1569688768606
6,20.0,3,3,138,128,2,73900.0,2,100707,505.5209742895805
6,20.0,1,3,138,401,2,59900.0,2,100849,584.4073455759599
6,20.0,1,5,59,398,2,59000.0,2,100618,305.89830508474574
6,20.0,1,5,54,394,2,59000.0,2,100618,112.33898305084746
6,20.0,2,5,59,398,2,59000.0,2,100618,868.6949152542372
6,20.0,2,5,54,394,2,59000.0,2,100618,184.86440677966087
6,20.0,3,5,59,398,2,59000.0,2,100618,845.7627118644067
6,20.0,3,5,54,394,2,59000.0,2,100618,185.6271186440678
6,30.0,1,4,103,218,2,122000.0,0,100763,55.360655737704924
6,30.0,1,4,103,218,2,128000.0,1,100763,56.6171875
6,30.0,1,4,103,140,2,159000.0,0,100763,119.61635220125788
6,30.0,1,4,103,140,2,167000.0,1,100763,139.7125748502994
6,30.0,2,4,103,218,2,122000.0,0,100763,152.74590163934425
6,30.0,2,4,103,218,2,128000.0,1,100763,67.140625
6,30.0,2,4,103,140,2,159000.0,0,100763,367.10691823899367
6,30.0,2,4,103,140,2,167000.0,1,100763,228.0119760479042
6,20.0,1,1,9,9,2,439000.0,0,100150,9.4874715261959
6,20.0,1,1,9,9,2,489000.0,1,100150,37.95092024539878
6,20.0,2,1,9,9,2,439000.0,0,100150,50.10933940774488
6,20.0,2,1,9,9,2,489000.0,1,100150,40.95092024539878
6,20.0,3,1,9,9,2,439000.0,0,100150,40.808656036446465
6,20.0,3,1,9,9,2,489000.0,1,100150,69.20654396728017
6,20.0,1,1,38,34,2,1359000.0,0,100155,13.688741721854305
6,20.0,1,1,38,34,2,1499000.0,1,100155,8.24883255503669
6,20.0,2,1,38,34,2,1359000.0,0,100155,21.899926416482707
6,20.0,2,1,38,34,2,1499000.0,1,100155,16.426951300867245
6,20.0,3,1,38,34,2,1359000.0,0,100155,32.821927888153056
6,20.0,3,1,38,34,2,1499000.0,1,100155,24.67911941294196
6,20.0,1,5,123,197,2,89900.0,2,100720,186.48498331479425
6,20.0,2,5,123,197,2,89900.0,2,100720,396.0066740823137
0,20.0,3,5,123,197,2,89900.0,2,100720,587.7085650723026
0,30.0,1,9,70,80,2,2990000.0,2,100786,6.4290969899665535
0,30.0,1,9,70,80,2,2090000.0,2,100786,4.298086124401913
0,30.0,1,9,70,80,2,2030000.0,2,100786,2.163054187192118
0,30.0,1,9,70,452,2,790000.0,2,100786,12.881012658227847
